#Note - the user should implement his/her own light-curve quality cuts, and calculate his/her own mu values.  

Update 1a:  High-z HST SN distances were given here with a different format.  These have been removed. 
Update 1b: Small changes to the peculiar velocities were made from Hudson from 2M++ data.  These have <0.1% impact on H0.
Update 2: Small fix of output of DEC position of handful of CfA4 SNe.
Update 2b: Fixed the small fix of output of DEC position of handful of CfA4 SNe. 9/25/16
Update 3: Cut out id=15 as not used in Riess 2016
User note: This list does not have duplicate SNe removed - most of the SNe have the same name, but a handful of SDSS that have duplicates don't: (sdss=['16314','16392','16333','14318','17186','17784','7876’],truname=['2006oa','2006ob','2006on','2006py','2007hx','2007jg','2005ir’]).
User note: Intrinsic scatter and distance scatter due to redshift error is not included here. 11/14/2016

NVAR: 41 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB RA DECL TGAPMAX MU MUERR MUERR_NOSIGMB MURES MUPULL sbar cbar ERRCODE 
SN: 2006gj 2006 5 1 NULL 0.02741631679236889 0.00001 0.02820 0.00001 10.358 4.158 125.0003 111.1110 100 53999.805 0.130 -2.07050e+00 7.80045e-02 0.2871 2.61775e-02 17.4933302244 4.53635e-02 0.0018058204236 8.14204e-05 -2.44919e-04 9.22265e-08 -1.54506e-06 36 46.7184 0.1314 49.399200 -1.691720 -1.691720   35.6406  0.0595  0.0595  0.185  3.118 -2.152  0.351 0 
SN: 2006gt 2006 5 1 NULL 0.0447528250515461 0.00001 0.04700 0.00001 10.346 0.435 125 111.1111 83.3333 54002.707 0.135 -2.08248e+00 6.94265e-02 0.1074 2.37162e-02 17.9596256704 3.09840e-02 0.00117531792178 3.55165e-05 -1.99254e-04 1.03144e-07 -6.31084e-07 35 170.0387 2.64630e-19 14.072100 -1.629440 -1.629440   36.6623  0.0558  0.0558  0.067  1.198 -2.108  0.133 64 
SN: 2006hb 2006 5 1 NULL 0.015307425521314144 0.00001 0.01530 0.00001 10.653 3.325 250.0004 200 200 54000.359 0.215 -1.87100e+00 9.05249e-02 -1.06253e-02 2.92435e-02 15.0773922421 4.15756e-02 0.0167120776521 6.56875e-04 1.53020e-04 -2.40619e-05 -1.44967e-05 31 41.8934 0.1132 75.505302 -21.132000 -21.132000   34.1756  0.0683  0.0683  0.069  1.014 -1.904  0.014 0 
SN: 2006hx 2006 5 1 NULL 0.04500669240951538 0.00001 0.04539 0.00001 10.276 0.124 66.6668 58.8234 55.5556 54022.074 0.073 -6.40544e-01 0.1028 1.65842e-02 2.74051e-02 17.3034247391 3.38984e-02 0.00215101611748 7.03567e-05 3.61741e-04 -2.83659e-06 -1.32832e-06 24 185.6105 1.74896e-26 18.488800 0.371667 0.371667   36.4895  0.0679  0.0679 -0.028 -0.410 -0.630  0.007 64 
SN: 2006is 2006 5 1 NULL 0.03050297312438488 0.00001 0.03144 0.00001 -9 -9 250.0012 249.9992 200 54007.453 0.259 2.0172 0.1132 -1.03204e-01 2.41633e-02 15.7867315636 3.27461e-02 0.00869603644451 2.54927e-04 -3.90829e-04 -4.24283e-06 -4.47066e-06 35 162.8669 4.63934e-18 79.393204 -23.781700 -23.781700   35.7162  0.0625  0.0625  0.018  0.296  2.000 -0.097 64 
SN: 2006kf 2006 5 1 NULL 0.020732495933771133 0.00001 0.02077 0.00001 11.372 0.043 166.6667 166.6664 142.8575 54041.234 0.073 -2.02391e+00 5.68903e-02 -7.99026e-02 4.39658e-02 15.5261177233 0.1389 0.0110547489716 1.48581e-03 -5.23711e-04 1.26328e-05 -5.94698e-05 52 53.3095 0.4622 55.460300 8.156940 8.156940   34.8177  0.0619  0.0619  0.039  0.624 -2.032 -0.078 0 
SN: 2006lu 2006 5 1 NULL 0.05473809689283371 0.00001 0.05440 0.00001 11.2350 5.70000e-02 142.8572 111.1112 100 54035.742 0.319 0.2641 7.16335e-02 -1.71408e-01 3.40639e-02 16.895034744 9.67208e-02 0.0031331533587 2.67842e-04 -6.32011e-04 4.40667e-06 -7.79095e-06 40 59.9538 2.81964e-02 138.822998 -25.600100 -25.600100   36.7906  0.0570  0.0570 -0.133 -2.330  0.312 -0.212 0 
SN: 2006mr 2006 5 1 NULL 0.00555 0.00001 0.00591 0.00001 11.314 1.897 250.0011 200 166.6667 54051.012 0.076 -2.08524e+00 5.11281e-02 0.5000 2.54600e-02 15.1387 3.01437e-02 1.57955e-02 4.44681e-04 -9.90576e-05 -1.53140e-07 -1.69922e-06 64 3446.1755 0 50.679298 -37.208099 -37.208099   32.6239  0.0812  0.0812  0.597  7.358 -2.147  0.673 66 
SN: 2006ob 2006 5 1 NULL 0.05891873314976692 0.00001 0.05916 0.00001 11.706 0.047 100 90.9091 83.3334 54063.285 0.121 -2.03446e+00 8.21774e-02 -3.08884e-02 2.57122e-02 17.9602879356 2.91600e-02 0.00117454923483 3.29318e-05 -2.55525e-04 -8.17602e-08 -5.94684e-07 40 37.2640 0.6374 27.950500 0.263417 0.263417   37.0984  0.0652  0.0652 -0.014 -0.222 -2.028 -0.037 0 
SN: 2006os 2006 5 1 NULL 0.03146 0.00001 0.03216 0.00001 10.595 4.058 142.8577 111.1111 111.1111 54064.676 0.195 -6.62610e-01 6.61031e-02 0.3056 3.25781e-02 17.3486505604 8.91327e-02 0.0020632834756 1.86123e-04 -2.90401e-04 1.06385e-06 -4.94680e-06 40 55.8152 6.12884e-02 43.754601 16.009701 16.009701   35.6357  0.0619  0.0619 -0.111 -1.796 -0.635  0.284 2 
SN: 2006ot 2006 5 1 NULL 0.052274227142333984 0.00001 0.05442 0.00001 10.772 4.31 111.1111 83.3334 83.3333 54063.988 0.251 0.6927 9.74369e-02 9.62330e-02 2.31489e-02 17.7563170892 2.69387e-02 0.00141735653736 3.71482e-05 -3.74235e-04 6.67717e-07 -6.53969e-07 44 188.6217 8.06351e-20 33.770199 -20.766199 -20.766199   36.8821  0.0568  0.0568 -0.043 -0.763  0.719  0.080 64 
SN: 2006py 2006 5 1 NULL 0.05670167878270149 0.00001 0.05783 0.00001 9.909 0.46 111.1110 100 71.4286 54070.918 0.219 0.1119 0.2145 5.87956e-03 2.55810e-02 17.6474762938 4.41020e-02 0.00156684060513 6.78205e-05 6.58043e-04 -9.37497e-07 -1.24366e-06 22 37.7612 2.70148e-02 340.424988 -0.136917 -0.136917   36.9721  0.0606  0.0606 -0.089 -1.477  0.237 -0.021 0 
SN: 2006X 2006 5 1 NULL 0.00633 0.00001 0.00525 0.00001 10.787 0.092 250.0007 250.0004 249.9995 53786.496 0.027 -2.96635e-01 1.95200e-02 1 1.94098e-03 14.8090 1.69724e-02 2.13984e-02 3.37132e-04 5.38931e-12 -5.17407e-07 3.23795e-13 78 612.1935 0 185.725006 15.809200 15.809200   30.9947  0.0190  0.0190 -0.774 -40.721 -0.117  0.974 66 
SN: 2007A 2007 5 1 NULL 0.016168491914868355 0.00001 0.01670 0.00001 10.743 0.106 199.9996 166.6670 142.8574 54113.273 0.068 0.4579 0.1069 0.1102 2.48970e-02 15.4139220005 5.00521e-02 0.0122581925594 5.85683e-04 7.34837e-05 -2.20730e-06 -1.10364e-05 25 47.5675 6.05966e-03 6.319420 12.886800 12.886800   34.4636  0.0530  0.0530  0.164  3.090  0.366  0.165 64 
SN: 2007af 2007 5 1 NULL 0.006161895580589771 0.00001 0.00550 0.00001 9.67 0.221 200 200 166.6671 54174.457 0.026 -5.13665e-01 2.34394e-02 -1.50845e-02 2.12107e-02 12.839055436 2.83588e-02 0.131369103402 3.48695e-03 -1.46458e-04 1.39061e-05 -5.36627e-05 80 144.9786 1.20626e-05 215.587997 -0.393778 -0.393778   32.1408  0.0503  0.0503  0.271  5.395 -0.559  0.090 64 
SN: 2007ai 2007 5 1 NULL 0.03284803032875061 0.00001 0.03203 0.00001 11.223 3.467 111.1111 90.9091 83.3334 54173.562 0.190 1.0308 0.1043 0.1441 5.39265e-02 16.8072781537 0.1693 0.0033968630811 5.91174e-04 -1.55558e-03 1.59449e-05 -2.91530e-05 42 61.3366 3.43692e-02 243.223999 -21.630199 -21.630199   35.8321  0.0776  0.0776  0.094  1.215  1.011  0.143 0 
SN: 2007as 2007 5 1 NULL 0.01794 0.00001 0.01760 0.00001 9.343 4.745 200 166.6667 125.0001 54181.617 0.103 -8.83384e-01 4.46784e-02 -7.70471e-02 2.32080e-02 15.4443723022 3.91873e-02 0.0119194737551 4.34719e-04 -2.26431e-04 2.59410e-06 -7.86124e-06 40 106.0743 1.13465e-07 141.899994 -80.177597 -80.177597   34.8867  0.0498  0.0498  0.471  9.472 -1.025  0.111 64 
SN: 2007ax 2007 5 1 NULL 0.00718 0.00001 0.00640 0.00001 10.825 0.048 200.0003 199.9993 166.6669 54187.609 0.086 -2.01163e+00 5.94486e-02 0.5801 2.81583e-02 16.0289 4.46391e-02 6.95721e-03 2.92001e-04 -1.33273e-04 6.99044e-07 -1.31378e-06 32 1340.1312 0 125.680000 22.554701 22.554701   33.2761  0.0927  0.0927  1.076 11.608 -2.112  0.865 66 
SN: 2007ba 2007 5 1 NULL 0.03996822237968445 0.00001 0.03825 0.00001 11.204 0.425 111.1112 111.1111 76.9230 54196.180 0.121 -2.05153e+00 6.85969e-02 0.2687 2.44209e-02 17.5456593507 3.21414e-02 0.00172084300228 5.53488e-05 -1.52501e-04 1.77889e-07 -9.97133e-07 50 366.3730 0 229.177994 7.396610 7.396610   35.7526  0.0570  0.0570 -0.382 -6.702 -1.932  0.123 64 
SN: 2007bc 2007 5 1 NULL 0.021509703248739243 0.00001 0.02075 0.00001 10.904 0.454 166.6668 166.6663 125 54200.609 0.093 -1.17678e+00 4.27202e-02 3.73909e-02 2.26398e-02 15.6587845727 2.53204e-02 0.0097837093839 2.33904e-04 -1.51022e-04 5.64456e-07 -4.14817e-06 31 36.8172 0.2557 169.811005 20.809000 20.809000   34.7053  0.0538  0.0538 -0.072 -1.331 -1.160  0.008 0 
SN: 2007bd 2007 5 1 NULL 0.03164249286055565 0.00001 0.03200 0.00001 9.574 0.045 200 166.6673 142.8576 54206.824 0.046 -1.03040e+00 3.92031e-02 -5.88297e-02 2.31546e-02 16.2750796799 2.96683e-02 0.00554597878209 1.55227e-04 -1.80975e-04 3.89443e-07 -2.66447e-06 40 90.7125 8.28513e-06 127.889000 -1.199440 -1.199440   35.6403  0.0548  0.0548 -0.097 -1.762 -1.008 -0.096 64 
SN: 2007bm 2007 5 1 NULL 0.00683 0.00001 0.00560 0.00001 10.337 0.544 333.3333 250.0012 250.0006 54224.914 0.081 -9.36908e-01 3.83307e-02 0.4183 2.28802e-02 14.2404485473 3.13609e-02 0.0361260943983 1.08251e-03 -1.96217e-04 7.02561e-06 -1.92671e-05 36 32.4573 0.6819 171.259995 -9.798280 -9.798280   32.1397  0.0515  0.0515  0.232  4.503 -0.990  0.512 2 
SN: 2007ca 2007 5 1 NULL 0.014625262469053268 0.00001 0.01516 0.00001 -1.0 0.0 250.0005 250.0004 166.6671 54227.734 0.045 0.5935 3.37746e-02 0.2227 2.38520e-02 15.6614109926 4.55122e-02 0.00975949904329 4.27336e-04 -2.40582e-04 2.94791e-06 -7.75682e-06 44 83.9569 3.80294e-04 202.774002 -15.101800 -15.101800   34.3813  0.0502  0.0502  0.294  5.858  0.526  0.332 64 
SN: 2007hx 2007 5 1 NULL 0.07891 0.00001 0.07980 0.00001 -9 -9 90.9091 90.9088 83.3334 54354.500 0.248 0.1941 0.1336 0.1497 2.47817e-02 19.124986996 2.68926e-02 0.000401801001666 1.11703e-05 -3.73642e-04 9.10853e-08 -2.03670e-07 37 59.4224 1.11150e-02 31.612801 -0.899528 -0.899528   38.0153  0.0633  0.0633  0.221  3.493  0.007  0.227 0 
SN: 2007if 2007 5 1 NULL 0.07309 0.00001 0.07416 0.00001 -1 0 200.0006 142.8572 111.1112 54342.836 0.236 0.7296 9.77159e-02 -5.81905e-02 2.75187e-02 16.5338726984 5.48083e-02 0.00436978744006 2.28570e-04 -1.81560e-04 -2.29969e-06 -4.52965e-06 31 253.2594 3.02829e-36 17.714001 15.461100 15.461100   36.1436  0.0635  0.0635 -1.484 -23.380  1.640 -0.518 64 
SN: 2007jg 2007 5 1 NULL 0.03760647401213646 0.00001 0.03710 0.00001 9.461 0.136 200.0002 125.0001 111.1112 54366.664 0.078 -5.98036e-01 5.81304e-02 -2.18021e-02 2.70854e-02 16.9770737441 6.53791e-02 0.00290521949863 1.83293e-04 -2.58183e-04 1.00801e-06 -3.90963e-06 60 113.3282 5.42862e-05 52.461800 0.056833 0.056833   36.2881  0.0536  0.0536  0.222  4.142 -0.667  0.044 64 
SN: 2007jh 2007 5 1 NULL 0.04210718721151352 0.00001 0.04074 0.00001 11.1 0.434 200.0002 125.0001 111.1112 54366.664 0.078 -5.55411e-01 5.78143e-02 -1.93211e-02 2.68542e-02 16.9999283483 6.36177e-02 0.00284463856582 1.74855e-04 -2.46564e-04 9.11977e-07 -3.64462e-06 60 121.4564 6.76078e-06 54.006401 1.103390 1.103390   36.3092  0.0542  0.0542  0.034  0.627 -0.566 -0.009 64 
SN: 2007le 2007 5 1 NULL 0.006567515432834625 0.00001 0.00674 0.00001 10.308 0.493 250.0011 250.0003 249.9996 54399.539 0.023 0.1379 2.20207e-02 0.2479 2.07833e-02 13.6091145838 2.80789e-02 0.0646160800537 1.71187e-03 -1.49661e-04 7.09621e-06 -2.60457e-05 71 199.3622 6.77091e-14 354.701996 -6.522580 -6.522580   32.1871  0.0488  0.0488 -0.126 -2.583  0.160  0.199 64 
SN: 2007mm 2007 5 1 NULL 0.06539 0.00001 0.06647 0.00001 9.931 0.013 66.6668 66.6665 58.8234 54391.867 0.137 -3.24128e+00 0.1775 0.4333 2.69289e-02 20.1959550904 2.82295e-02 0.00014983655085 7.34304e-06 -8.14459e-05 -1.25728e-07 -1.51865e-07 29 156.5097 1.96867e-19 16.444500 -0.758833 -0.758833   37.7261  0.0626  0.0626  0.348  5.554 -3.736  0.536 67 
SN: 2007N 2007 5 1 NULL 0.01373 0.00001 0.01260 0.00001 10.307 0.046 142.8574 125.0004 111.1111 54120.789 0.163 -2.06301e+00 5.70386e-02 0.7860 2.75406e-02 17.6997 3.59936e-02 1.49321e-03 5.03315e-05 -4.60895e-04 5.85340e-07 -1.18721e-06 46 848.9418 0 192.255005 -9.452830 -9.452830   34.3015  0.0602  0.0602  0.620 10.299 -2.313  1.052 66 
SN: 2007nq 2007 5 1 NULL 0.042796872556209564 0.00001 0.04516 0.00001 11.882 0.064 142.8572 125 111.1112 54398.406 0.114 -1.90249e+00 5.13359e-02 -2.86910e-02 2.32893e-02 17.1712173251 2.71947e-02 0.00242943474854 6.32647e-05 -1.83833e-04 1.38764e-07 -1.09235e-06 60 67.0422 0.2776 14.389900 -1.388610 -1.388610   36.3210  0.0564  0.0564 -0.184 -3.258 -1.851 -0.100 0 
SN: 2007on 2007 5 1 NULL 0.006874358281493187 0.00001 0.00750 0.00001 10.821 2.367 333.3346 333.3321 250.0004 54419.781 0.046 -2.18034e+00 3.63157e-02 3.12085e-02 2.23538e-02 12.7740756836 2.30374e-02 0.139440021491 3.00005e-03 -1.87958e-04 1.18168e-05 -5.61685e-05 95 596.6722 0 54.712101 -35.575001 -35.575001   31.6992  0.0530  0.0530 -0.847 -15.989 -1.976 -0.313 64 
SN: 2007S 2007 5 1 NULL 0.01624 0.00001 0.01509 0.00001 9.85 0.43 250.0004 249.9996 200.0004 54144.684 0.051 1.1568 4.85476e-02 0.3811 2.28202e-02 15.6195669457 2.81974e-02 0.0101435616788 2.88719e-04 -2.27252e-04 6.60538e-07 -5.12683e-06 48 29.2604 0.9887 150.130005 4.407280 4.407280   33.9272  0.0528  0.0528 -0.149 -2.819  1.209  0.322 2 
SN: 2008bc 2008 5 1 NULL 0.01572 0.00001 0.01509 0.00001 8.938 5.04 250.0002 249.9998 200.0006 54550.094 0.035 0.5280 3.69784e-02 -2.25679e-01 6.21741e-02 13.709939686 0.2014 0.0588875512165 9.98394e-03 -2.37978e-03 3.79811e-04 -8.04492e-04 105 262.0561 3.21856e-15 144.630005 -63.973801 -63.973801   33.8106  0.0634  0.0634 -0.267 -4.202  0.662 -0.518 64 
SN: 2008bq 2008 5 1 NULL 0.03270907327532768 0.00001 0.03460 0.00001 10.726 3.962 166.6673 166.6671 166.6664 54563.629 0.084 0.3774 4.20413e-02 3.85609e-02 2.61964e-02 16.4435956692 5.89675e-02 0.0047484960218 2.70950e-04 -2.94038e-04 2.34288e-06 -5.39230e-06 60 67.4347 0.2666 100.260002 -38.038601 -38.038601   35.7041  0.0541  0.0541 -0.205 -3.797  0.421 -0.027 0 
SN: 2008C 2008 5 1 NULL 0.017443515360355377 0.00001 0.01674 0.00001 9.376 4.748 166.6668 142.8571 125.0001 54467.574 0.380 -7.24418e-01 6.04697e-02 0.1208 2.61183e-02 15.397288789 5.57196e-02 0.0124477202904 6.68467e-04 -2.20707e-04 3.47988e-06 -1.29723e-05 39 203.8144 7.97104e-24 104.297997 20.437099 20.437099   34.2486  0.0559  0.0559 -0.057 -1.014 -0.708  0.102 64 
SN: 2008fp 2008 5 1 NULL 0.008055399172008038 0.00001 0.00555 0.00001 10.317 2.864 250.0004 250 250 54730.773 0.034 0.2185 2.88055e-02 0.2600 3.04382e-02 13.195656506 0.1031 0.0945662729836 9.49947e-03 -5.85028e-05 1.43507e-05 -3.33134e-05 63 150.4073 6.49025e-09 109.136002 -29.325500 -29.325500   31.7474  0.1359  0.1359 -0.142 -1.045  0.220  0.241 64 
SN: 2008gp 2008 5 1 NULL 0.03390732407569885 0.00001 0.03352 0.00001 10.523 4.138 166.6670 166.6667 166.6664 54779.262 0.031 -9.80886e-02 2.73842e-02 -1.07989e-01 2.77865e-02 16.0377218311 7.25806e-02 0.00690079638226 4.64559e-04 -2.27636e-04 2.91395e-06 -9.82058e-06 71 114.4219 8.38347e-04 50.752998 1.361890 1.361890   35.6860  0.0572  0.0572 -0.154 -2.698 -0.081 -0.150 64 
SN: 2008hv 2008 5 1 NULL 0.013848954811692238 0.00001 0.01258 0.00001 10.632 0.186 250.0005 250.0002 250 54816.984 0.033 -1.26074e+00 3.26102e-02 -5.38147e-02 2.24305e-02 14.4734317281 2.90788e-02 0.0291481633529 7.91308e-04 -1.78586e-04 3.13322e-06 -1.36862e-05 72 86.2832 0.1201 136.891998 3.392250 3.392250   33.7910  0.0519  0.0519  0.114  2.202 -1.285 -0.009 0 
SN: 2008ia 2008 5 1 NULL 0.02232 0.00001 0.02171 0.00001 10.937 3.337 142.8573 142.8569 125 54812.949 0.071 -1.27571e+00 4.79150e-02 -5.81104e-02 4.09689e-02 15.57922821 0.1254 0.0105269978279 1.29402e-03 -6.42193e-04 1.76508e-05 -5.15465e-05 56 115.1911 8.10708e-06 132.645996 -61.277901 -61.277901   34.9080  0.0328  0.0328  0.030  0.918 -1.289 -0.059 64 
SN: 2008R 2008 5 1 NULL 0.013248256407678127 0.00001 0.01351 0.00001 10.111 3.744 250 250 166.6669 54493.855 0.103 -2.14379e+00 4.74482e-02 4.44848e-02 2.58511e-02 14.9964107994 4.61653e-02 0.0180073553165 7.92851e-04 -1.95518e-04 2.65423e-06 -1.49220e-05 42 157.5864 2.81163e-15 45.973801 -11.994300 -11.994300   33.8855  0.0575  0.0575  0.051  0.890 -2.156  0.063 64 
SN: 2009F 2009 5 1 NULL 0.01300 0.00001 0.01304 0.00001 9.98 3.874 166.6667 166.6667 166.6663 54840.688 0.136 -2.24989e+00 6.48589e-02 0.4251 3.61473e-02 16.5850089706 8.57318e-02 0.00416877008304 3.34017e-04 -1.04765e-03 8.30010e-06 -1.05491e-05 51 915.9943 0 74.848198 -11.130600 -11.130600   34.2794  0.0590  0.0590  0.523  8.860 -2.502  0.643 66 
SN: 1993ac 1993 61 0 NULL 0.05085526406764984 0.00001 0.05026 0.00001 11.788 0.029 54.2873 54.2863 27.1440 49271.195 1.063 -9.03455e-01 0.3642 -1.74501e-02 4.62490e-02 17.507305902 0.1172 0.00178268224859 2.10566e-04 1.94802e-03 -5.17276e-06 -6.26594e-06 10 9.8270 0.5460 86.588654 63.373981 63.373981   36.7621  0.1230  0.1230  0.017  0.139 -0.920 -0.015 0 
SN: 1993ae 1993 61 0 NULL 0.017259689047932625 0.00001 0.01905 0.00001 10.278 0.152 54.2897 54.2874 54.2871 49289.609 0.326 -1.51983e+00 0.1272 -1.18522e-01 3.23638e-02 14.9812050141 5.20449e-02 0.0182601339061 8.66506e-04 9.43034e-04 -5.84743e-05 -2.07530e-05 24 15.1863 0.9369 22.450090 -1.975090 -1.975090   34.4631  0.0745  0.0745 -0.125 -1.685 -1.455 -0.162 0 
SN: 1994ae 1994 61 0 NULL 0.00534919835627079 0.00001 0.00428 0.00001 9.671 0.029 108.5756 108.5754 108.5734 49685.941 0.059 0.4415 5.52766e-02 -7.48309e-02 2.60786e-02 12.6481200313 3.47742e-02 0.156586611507 5.01553e-03 -2.24233e-04 3.16821e-07 -1.07513e-04 69 93.1133 3.38353e-02 161.752823 17.273630 17.273630   32.2691  0.0583  0.0583  0.947 16.239  0.128  0.316 0 
SN: 1994M 1994 61 0 NULL 0.024900777265429497 0.00001 0.02308 0.00001 11.348 0.016 54.2883 54.2861 54.2860 49475.621 0.264 -1.42707e+00 9.01560e-02 4.16701e-02 2.86304e-02 16.024461558 3.64807e-02 0.00698580958655 2.42804e-04 -8.08155e-05 8.11955e-07 -5.37419e-06 36 54.8412 2.96348e-02 187.782288 0.602780 0.602780   35.0227  0.0657  0.0657  0.011  0.166 -1.430  0.046 0 
SN: 1994Q 1994 61 0 NULL 0.028705155476927757 0.00001 0.02946 0.00001 10.156 0.113 36.1915 27.1442 27.1436 49496.539 0.548 0.8489 0.2995 3.89745e-02 4.00216e-02 16.116265159 6.71464e-02 0.00641941179749 4.17175e-04 4.61878e-03 -6.10464e-05 -1.39925e-05 23 4.5463 1 252.475555 40.428181 40.428181   35.4415  0.0796  0.0796 -0.111 -1.389  1.000  0.005 0 
SN: 1994S 1994 61 0 NULL 0.015601912513375282 0.00001 0.01500 0.00001 10.603 0.516 36.1924 36.1920 36.1915 49518.770 0.245 0.2992 0.1837 -1.01207e-01 2.80569e-02 14.4409768226 3.54061e-02 0.030034220682 9.68235e-04 5.64693e-04 -6.03276e-05 -2.25098e-05 24 37.4330 3.95936e-02 187.839676 29.135639 29.135639   34.1238  0.0673  0.0673  0.061  0.905  0.231 -0.081 0 
SN: 1994T 1994 61 0 NULL 0.03610283136367798 0.00001 0.03457 0.00001 10.669 0.479 54.2875 54.2867 54.2853 49512.414 0.564 -1.47435e+00 0.1552 4.17005e-02 3.14598e-02 16.9910529042 4.40219e-02 0.00286790868833 1.21586e-04 -8.05267e-04 4.18358e-06 -2.79910e-06 22 188.2392 6.65612e-28 200.376938 -2.158540 -2.158540   35.9826  0.0761  0.0761  0.074  0.969 -1.529  0.069 64 
SN: 1995ac 1995 61 0 NULL 0.0487280935049057 0.00001 0.04991 0.00001 10.761 0.493 54.2884 54.2875 54.2867 49993.520 0.120 0.7655 8.86851e-02 -6.63982e-02 2.76742e-02 16.7829499826 3.81597e-02 0.0034740622407 1.25001e-04 -2.23006e-04 -3.37654e-08 -2.70108e-06 67 142.8230 3.03757e-07 341.383392 -8.747770 -8.747770   36.4231  0.0633  0.0633 -0.307 -4.859  0.904 -0.186 64 
SN: 1995ak 1995 61 0 NULL 0.021997081115841866 0.00001 0.02272 0.00001 10.27 0.139 45.2397 38.7756 32.9010 50022.172 0.386 -1.05047e+00 0.1196 6.35773e-02 3.32946e-02 15.7562623632 4.88436e-02 0.00894350564992 4.18506e-04 7.46937e-04 -1.57687e-05 -9.93149e-06 31 56.1502 5.22680e-03 41.450771 3.235180 3.235180   34.7393  0.0770  0.0770 -0.239 -3.104 -0.986 -0.022 64 
SN: 1995al 1995 61 0 NULL 0.006720297038555145 0.00001 0.00535 0.00001 9.776 0.196 36.1934 36.1920 36.1905 50029.785 0.190 0.6786 0.1205 3.61008e-02 2.66074e-02 13.0103856631 3.20222e-02 0.112169513016 3.37622e-03 -5.47963e-05 -3.89063e-05 -7.66945e-05 46 21.6550 0.9994 147.727417 33.558121 33.558121   32.3206  0.0610  0.0610  0.512  8.398  0.323  0.237 0 
SN: 1995bd 1995 61 0 NULL 0.014365110546350479 0.00001 0.01600 0.00001 10.649 0.382 54.2901 49.3531 47.2066 50087.039 0.063 0.9282 9.79489e-02 0.2190 1.77815e-02 15.1721379644 0.1036 0.0153160641549 1.57210e-03 -6.30681e-04 7.58152e-05 -1.18678e-05 50 245.7662 2.69837e-27 71.338608 11.068470 11.068470   33.9504  0.0973  0.0973 -0.255 -2.625  0.872  0.213 64 
SN: 1995D 1995 61 0 NULL 0.008168376050889492 0.00001 0.00669 0.00001 10.515 0.423 108.5756 108.5714 36.1920 49768.750 0.161 0.7301 8.38338e-02 -7.38374e-02 2.81677e-02 12.8979953731 4.68396e-02 0.124426743145 5.41680e-03 -2.60867e-04 2.38060e-05 -1.13897e-04 63 86.8275 3.03734e-02 145.218384 5.140940 5.140940   32.5560  0.0634  0.0634  0.260  4.108  0.628  0.023 0 
SN: 1995E 1995 61 0 NULL 0.01171 0.00001 0.01163 0.00001 9.673 4.111 54.2869 36.1913 27.1432 49775.684 0.203 -5.25214e-01 0.1094 0.7374 2.89856e-02 16.4583 3.83805e-02 4.68479e-03 1.68568e-04 -1.92099e-04 -1.09444e-07 -4.07197e-06 46 29.4282 0.9790 117.982353 73.013031 73.013031   33.4260  0.0645  0.0645 -0.079 -1.220 -0.481  0.705 2 
SN: 1996ab 1996 61 0 NULL 0.12463 0.00001 0.12420 0.00001 -9 -9 36.1922 36.1900 -99 50223.645 1.147 -5.93742e-02 0.4133 -1.84079e-01 5.61696e-02 19.2208 5.10628e-02 3.67870e-04 1.77144e-05 -5.11132e-03 3.84996e-06 -4.35383e-07 25 25.4566 0.4933 230.287155 27.921780 27.921780   39.1103  0.1723  0.1723  0.291  1.689 -0.337 -0.094 0 
SN: 1996ai 1996 61 0 NULL 0.00397 0.00001 0.00321 0.00001 10.664 0.316 54.2887 54.2879 51.7019 50256.906 0.155 -1.21435e-01 8.76955e-02 1 0.2000 16.0189 1.48635e-02 7.02190e-03 9.67893e-05 3.06560e-15 -1.84951e-06 7.21246e-15 37 491.5424 0 197.746246 37.064861 37.064861   32.2290  0.6204  0.6204  1.533  2.470 -0.127  1.494 66 
SN: 1996bk 1996 61 0 NULL 0.00709 0.00001 0.00675 0.00001 11.004 0.059 77.5529 67.8578 57.1420 50367.633 0.421 -2.33791e+00 0.1096 0.3269 3.50981e-02 14.4120397305 5.03899e-02 0.0308448546407 1.50347e-03 -2.56337e-04 -5.25445e-05 -3.63763e-05 12 32.7973 1.82748e-03 206.748535 60.970291 60.970291   32.3985  0.0877  0.0877  0.082  0.936 -2.384  0.354 66 
SN: 1996bl 1996 61 0 NULL 0.03427398204803467 0.00001 0.03600 0.00001 10.563 0.031 63.8660 51.7015 45.2381 50377.113 0.153 -1.40253e-01 0.1100 -2.60752e-02 3.15484e-02 16.4299319303 6.31532e-02 0.00480870790843 2.92957e-04 1.58019e-04 -1.94441e-06 -7.19158e-06 27 46.4211 1.57571e-02 9.073650 11.396950 11.396950   35.8183  0.0640  0.0640 -0.180 -2.807 -0.068 -0.090 0 
